PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,SEASON_TYPE
1631306,Cole Swider,LAL,2022-10-18,LAL @ GSW,L,2,0,1,1,0,0,0,0.0,0.0,,3,Regular Season
1627777,Georges Niang,PHI,2022-10-18,PHI @ BOS,L,12,3,0,1,0,0,0,0.25,0.333,,-5,Regular Season
1627763,Malcolm Brogdon,BOS,2022-10-18,BOS vs. PHI,W,24,16,2,4,2,0,1,0.636,0.0,1.0,9,Regular Season
202691,Klay Thompson,GSW,2022-10-18,GSW vs. LAL,W,20,18,2,3,1,0,2,0.462,0.333,0.8,11,Regular Season
1628978,Donte DiVincenzo,GSW,2022-10-18,GSW vs. LAL,W,22,8,2,2,1,0,4,0.5,0.5,0.5,-5,Regular Season
1630541,Moses Moody,GSW,2022-10-18,GSW vs. LAL,W,8,5,1,0,0,0,0,0.5,0.333,,1,Regular Season
1630590,Scotty Pippen Jr.,LAL,2022-10-18,LAL @ GSW,L,2,2,0,0,0,0,0,,,1.0,3,Regular Season
201935,James Harden,PHI,2022-10-18,PHI @ BOS,L,37,35,8,7,0,0,3,0.643,0.556,1.0,1,Regular Season
1627863,Danuel House Jr.,PHI,2022-10-18,PHI @ BOS,L,16,1,1,1,2,0,1,0.0,0.0,0.5,-5,Regular Season
1629680,Matisse Thybulle,PHI,2022-10-18,PHI @ BOS,L,0,0,0,0,0,0,0,,,,-1,Regular Season
203110,Draymond Green,GSW,2022-10-18,GSW vs. LAL,W,25,4,5,5,0,0,1,0.4,,,12,Regular Season
1629308,Juan Toscano-Anderson,LAL,2022-10-18,LAL @ GSW,L,14,0,4,0,0,0,2,0.0,0.0,,0,Regular Season
1630559,Austin Reaves,LAL,2022-10-18,LAL @ GSW,L,16,3,0,1,0,0,0,0.333,0.0,1.0,-6,Regular Season
1629027,Trae Young,ATL,2022-10-19,ATL vs. HOU,W,38,23,3,13,1,1,3,0.318,0.111,1.0,16,Regular Season
1627747,Caris LeVert,CLE,2022-10-19,CLE @ TOR,L,35,10,5,7,0,0,1,0.286,1.0,1.0,5,Regular Season
1628386,Jarrett Allen,CLE,2022-10-19,CLE @ TOR,L,34,13,10,0,0,2,1,0.625,,0.75,2,Regular Season
1630596,Evan Mobley,CLE,2022-10-19,CLE @ TOR,L,36,14,6,1,1,1,3,0.556,0.333,0.75,-14,Regular Season
202685,Jonas Valančiūnas,NOP,2022-10-19,NOP @ BKN,W,27,15,13,2,0,1,1,0.462,1.0,1.0,28,Regular Season
203468,CJ McCollum,NOP,2022-10-19,NOP @ BKN,W,31,21,4,6,3,0,1,0.438,0.333,0.8,23,Regular Season
1630230,Naji Marshall,NOP,2022-10-19,NOP @ BKN,W,14,4,4,2,0,0,0,0.5,,,-7,Regular Season
203501,Tim Hardaway Jr.,DAL,2022-10-19,DAL @ PHX,L,25,9,2,1,1,0,2,0.3,0.2,1.0,-2,Regular Season
203484,Kentavious Caldwell-Pope,DEN,2022-10-19,DEN @ UTA,L,35,2,4,6,2,1,1,0.0,0.0,1.0,3,Regular Season
203932,Aaron Gordon,DEN,2022-10-19,DEN @ UTA,L,33,22,10,2,1,1,1,0.588,0.0,1.0,-7,Regular Season
1628427,Vlatko Čančar,DEN,2022-10-19,DEN @ UTA,L,1,0,0,0,0,0,0,0.0,,,-4,Regular Season
1628971,Bruce Brown,DEN,2022-10-19,DEN @ UTA,L,21,8,1,1,0,0,2,0.429,0.0,1.0,-10,Regular Season
1630231,KJ Martin,HOU,2022-10-19,HOU @ ATL,L,23,6,5,0,1,0,1,0.143,0.0,1.0,-10,Regular Season
1630528,Josh Christopher,HOU,2022-10-19,HOU @ ATL,L,13,6,3,2,0,0,0,0.5,0.0,,-5,Regular Season
1631095,Jabari Smith Jr.,HOU,2022-10-19,HOU @ ATL,L,33,17,7,1,0,0,0,0.353,0.273,1.0,-9,Regular Season
200768,Kyle Lowry,MIA,2022-10-19,MIA vs. CHI,L,35,2,5,4,1,0,3,0.143,0.0,,-13,Regular Season
1628997,Caleb Martin,MIA,2022-10-19,MIA vs. CHI,L,29,7,4,3,2,0,0,0.333,0.333,,-7,Regular Season
1629639,Tyler Herro,MIA,2022-10-19,MIA vs. CHI,L,34,23,6,1,2,0,1,0.533,0.5,0.75,-18,Regular Season
203085,Austin Rivers,MIN,2022-10-19,MIN vs. OKC,W,1,0,0,0,0,0,0,,,,3,Regular Season
203937,Kyle Anderson,MIN,2022-10-19,MIN vs. OKC,W,22,2,6,1,1,1,2,0.0,0.0,1.0,4,Regular Season
1626156,D'Angelo Russell,MIN,2022-10-19,MIN vs. OKC,W,35,20,5,2,1,1,4,0.438,0.333,0.8,-8,Regular Season
1629669,Jaylen Nowell,MIN,2022-10-19,MIN vs. OKC,W,18,13,3,2,0,0,0,0.455,0.4,1.0,-1,Regular Season
1629139,Yuta Watanabe,BKN,2022-10-19,BKN vs. NOP,L,9,0,0,0,0,0,0,0.0,0.0,0.0,2,Regular Season
1630556,Kessler Edwards,BKN,2022-10-19,BKN vs. NOP,L,4,3,2,2,1,0,0,0.333,0.5,,-1,Regular Season
203095,Evan Fournier,NYK,2022-10-19,NYK @ MEM,L,33,14,4,3,2,0,0,0.364,0.5,1.0,-1,Regular Season
1629011,Mitchell Robinson,NYK,2022-10-19,NYK @ MEM,L,13,4,2,0,0,2,0,0.667,,0.0,-7,Regular Season
1629628,RJ Barrett,NYK,2022-10-19,NYK @ MEM,L,38,11,8,3,0,0,2,0.167,0.0,0.833,0,Regular Season
1628964,Mo Bamba,ORL,2022-10-19,ORL @ DET,L,12,0,2,1,0,0,0,0.0,0.0,0.0,-10,Regular Season
1630532,Franz Wagner,ORL,2022-10-19,ORL @ DET,L,34,20,4,5,0,0,5,0.444,0.333,1.0,-2,Regular Season
1631216,Caleb Houstan,ORL,2022-10-19,ORL @ DET,L,22,0,3,0,0,1,0,0.0,0.0,,-14,Regular Season
1630188,Jalen Smith,IND,2022-10-19,IND vs. WAS,L,22,16,8,1,0,1,0,0.429,0.167,0.6,0,Regular Season
101108,Chris Paul,PHX,2022-10-19,PHX vs. DAL,W,30,6,3,9,2,0,3,0.167,0.0,1.0,-9,Regular Season
1629111,Jock Landale,PHX,2022-10-19,PHX vs. DAL,W,10,7,2,0,0,1,1,0.4,0.0,0.75,-6,Regular Season
1629661,Cameron Johnson,PHX,2022-10-19,PHX vs. DAL,W,27,15,3,0,0,2,0,0.462,0.5,,-3,Regular Season
203081,Damian Lillard,POR,2022-10-19,POR @ SAC,W,37,20,4,8,2,0,4,0.278,0.125,1.0,-1,Regular Season
1629234,Drew Eubanks,POR,2022-10-19,POR @ SAC,W,16,0,3,1,0,2,0,,,,4,Regular Season
1626158,Richaun Holmes,SAC,2022-10-19,SAC vs. POR,L,15,2,3,0,1,1,0,1.0,,,-12,Regular Season
203926,Doug McDermott,SAS,2022-10-19,SAS vs. CHA,L,16,12,2,0,0,0,0,0.5,0.4,,-18,Regular Season
1631110,Jeremy Sochan,SAS,2022-10-19,SAS vs. CHA,L,27,4,7,2,2,0,0,0.25,0.0,0.0,-2,Regular Season
1628983,Shai Gilgeous-Alexander,OKC,2022-10-19,OKC @ MIN,L,37,32,6,5,3,2,2,0.522,0.333,1.0,-1,Regular Season
1630544,Tre Mann,OKC,2022-10-19,OKC @ MIN,L,23,12,2,2,1,0,0,0.364,0.333,1.0,-5,Regular Season
1631172,Ousmane Dieng,OKC,2022-10-19,OKC @ MIN,L,9,0,1,0,0,0,0,0.0,0.0,,-14,Regular Season
201152,Thaddeus Young,TOR,2022-10-19,TOR vs. CLE,W,11,3,0,0,1,0,0,0.333,0.5,,-14,Regular Season
1629018,Gary Trent Jr.,TOR,2022-10-19,TOR vs. CLE,W,37,19,5,0,1,0,1,0.417,0.5,0.714,3,Regular Season
203482,Kelly Olynyk,UTA,2022-10-19,UTA vs. DEN,W,15,8,0,1,0,0,3,0.6,0.667,,-8,Regular Season
1629630,Ja Morant,MEM,2022-10-19,MEM vs. NYK,W,38,34,4,9,0,1,6,0.458,0.5,0.818,1,Regular Season
1628398,Kyle Kuzma,WAS,2022-10-19,WAS @ IND,W,35,22,13,2,0,2,2,0.421,0.3,0.6,7,Regular Season
1630165,Killian Hayes,DET,2022-10-19,DET vs. ORL,W,16,3,5,5,3,1,0,0.111,0.0,1.0,6,Regular Season
1630191,Isaiah Stewart,DET,2022-10-19,DET vs. ORL,W,26,14,5,3,2,0,0,0.5,0.25,0.875,-1,Regular Season
202330,Gordon Hayward,CHA,2022-10-19,CHA @ SAS,W,29,20,5,2,1,0,5,0.545,0.25,1.0,7,Regular Season
203486,Mason Plumlee,CHA,2022-10-19,CHA @ SAS,W,22,12,7,4,0,1,1,0.556,,1.0,6,Regular Season
1626162,Kelly Oubre Jr.,CHA,2022-10-19,CHA @ SAS,W,23,13,4,2,3,0,0,0.5,0.333,0.667,36,Regular Season
1628372,Dennis Smith Jr.,CHA,2022-10-19,CHA @ SAS,W,21,12,2,4,2,2,1,0.714,1.0,,28,Regular Season
1629667,Jalen McDaniels,CHA,2022-10-19,CHA @ SAS,W,23,5,5,2,1,1,0,0.4,0.5,,13,Regular Season
1630550,JT Thor,CHA,2022-10-19,CHA @ SAS,W,8,0,1,0,0,1,0,0.0,0.0,,6,Regular Season
1628381,John Collins,ATL,2022-10-19,ATL vs. HOU,W,34,24,8,1,1,0,2,0.75,1.0,1.0,11,Regular Season
1630552,Jalen Johnson,ATL,2022-10-19,ATL vs. HOU,W,14,5,1,0,0,0,1,1.0,,0.75,-1,Regular Season
201567,Kevin Love,CLE,2022-10-19,CLE @ TOR,L,21,8,7,2,0,0,1,0.5,0.25,1.0,4,Regular Season
1629731,Dean Wade,CLE,2022-10-19,CLE @ TOR,L,22,8,3,2,0,1,0,0.75,0.5,0.5,-11,Regular Season
1626204,Larry Nance Jr.,NOP,2022-10-19,NOP @ BKN,W,21,8,9,2,1,1,3,0.667,,0.0,-6,Regular Season
1629627,Zion Williamson,NOP,2022-10-19,NOP @ BKN,W,30,25,9,3,4,0,2,0.5,,0.75,13,Regular Season
1630529,Herbert Jones,NOP,2022-10-19,NOP @ BKN,W,28,6,4,3,0,1,0,0.286,0.333,1.0,34,Regular Season
202696,Nikola Vučević,CHI,2022-10-19,CHI @ MIA,W,33,15,17,2,0,3,1,0.385,0.2,1.0,16,Regular Season
1629632,Coby White,CHI,2022-10-19,CHI @ MIA,W,25,10,2,0,1,0,1,0.364,0.286,,0,Regular Season
203493,Reggie Bullock Jr.,DAL,2022-10-19,DAL @ PHX,L,30,10,2,1,0,0,2,0.5,0.6,1.0,-11,Regular Season
1629029,Luka Dončić,DAL,2022-10-19,DAL @ PHX,L,37,35,9,6,1,0,4,0.435,0.2,1.0,-16,Regular Season
203999,Nikola Jokić,DEN,2022-10-19,DEN @ UTA,L,33,27,4,6,3,0,3,0.706,0.333,1.0,-5,Regular Season
1629008,Michael Porter Jr.,DEN,2022-10-19,DEN @ UTA,L,35,15,7,1,1,0,4,0.5,0.5,0.75,1,Regular Season
1630578,Alperen Sengun,HOU,2022-10-19,HOU @ ATL,L,22,15,9,0,0,0,6,0.556,0.5,1.0,-6,Regular Season
1631106,Tari Eason,HOU,2022-10-19,HOU @ ATL,L,15,8,7,0,0,0,0,0.667,,,-1,Regular Season
203473,Dewayne Dedmon,MIA,2022-10-19,MIA vs. CHI,L,13,11,3,1,0,0,2,0.833,1.0,,5,Regular Season
1629312,Haywood Highsmith,MIA,2022-10-19,MIA vs. CHI,L,0,0,0,0,0,0,0,,,,2,Regular Season
1630162,Anthony Edwards,MIN,2022-10-19,MIN vs. OKC,W,32,11,8,7,0,0,2,0.235,0.143,0.5,8,Regular Season
1630183,Jaden McDaniels,MIN,2022-10-19,MIN vs. OKC,W,36,19,6,3,3,2,1,0.5,0.0,0.9,14,Regular Season
1627732,Ben Simmons,BKN,2022-10-19,BKN vs. NOP,L,23,4,5,5,0,0,3,0.667,,0.0,-26,Regular Season
1628410,Edmond Sumner,BKN,2022-10-19,BKN vs. NOP,L,19,6,1,3,0,0,3,0.4,0.0,1.0,2,Regular Season
201565,Derrick Rose,NYK,2022-10-19,NYK @ MEM,L,12,4,4,2,0,1,1,0.25,0.0,,-4,Regular Season
1628973,Jalen Brunson,NYK,2022-10-19,NYK @ MEM,L,36,15,6,9,0,0,0,0.389,0.25,,3,Regular Season
1630193,Immanuel Quickley,NYK,2022-10-19,NYK @ MEM,L,17,0,3,0,0,0,0,0.0,0.0,,-6,Regular Season
1629048,Goga Bitadze,IND,2022-10-19,IND vs. WAS,L,10,0,2,2,1,1,2,0.0,,,6,Regular Season
1630174,Aaron Nesmith,IND,2022-10-19,IND vs. WAS,L,23,3,4,1,0,0,0,0.125,0.2,,5,Regular Season
1631097,Bennedict Mathurin,IND,2022-10-19,IND vs. WAS,L,28,19,7,2,2,0,3,0.467,0.429,0.4,9,Regular Season
1627814,Damion Lee,PHX,2022-10-19,PHX vs. DAL,W,20,11,2,2,0,0,0,0.5,0.6,,-7,Regular Season
1629642,Nassir Little,POR,2022-10-19,POR @ SAC,W,10,0,2,1,1,0,0,0.0,0.0,0.0,5,Regular Season
1629056,Terence Davis,SAC,2022-10-19,SAC vs. POR,L,25,14,5,1,2,1,0,0.444,0.4,1.0,-8,Regular Season
1630200,Tre Jones,SAS,2022-10-19,SAS vs. CHA,L,24,14,3,2,1,2,0,0.625,0.5,1.0,-11,Regular Season
1630198,Isaiah Joe,OKC,2022-10-19,OKC @ MIN,L,0,0,0,0,0,0,0,,,,-2,Regular Season
1630526,Jeremiah Robinson-Earl,OKC,2022-10-19,OKC @ MIN,L,12,6,5,0,1,0,0,0.667,0.667,,-9,Regular Season
1630647,Eugene Omoruyi,OKC,2022-10-19,OKC @ MIN,L,15,4,4,0,0,0,1,0.2,0.0,1.0,13,Regular Season
1627823,Juancho Hernangomez,TOR,2022-10-19,TOR vs. CLE,W,7,0,1,0,1,0,0,,,,-8,Regular Season
203903,Jordan Clarkson,UTA,2022-10-19,UTA vs. DEN,W,30,10,5,5,0,0,6,0.333,0.25,0.75,-4,Regular Season
1629659,Talen Horton-Tucker,UTA,2022-10-19,UTA vs. DEN,W,14,3,0,1,2,0,0,0.167,0.0,0.5,7,Regular Season
1630214,Xavier Tillman,MEM,2022-10-19,MEM vs. NYK,W,16,4,6,1,0,2,1,0.4,,,1,Regular Season
1630583,Santi Aldama,MEM,2022-10-19,MEM vs. NYK,W,39,18,11,1,1,1,0,0.5,0.375,0.5,18,Regular Season
203078,Bradley Beal,WAS,2022-10-19,WAS @ IND,W,38,23,5,6,0,1,3,0.529,0.286,1.0,8,Regular Season
203115,Will Barton,WAS,2022-10-19,WAS @ IND,W,25,14,2,3,0,0,2,0.4,0.667,1.0,0,Regular Season
204001,Kristaps Porziņģis,WAS,2022-10-19,WAS @ IND,W,32,15,10,3,0,2,2,0.357,0.2,0.667,7,Regular Season
202709,Cory Joseph,DET,2022-10-19,DET vs. ORL,W,15,8,1,2,0,0,0,1.0,1.0,,-1,Regular Season
1630595,Cade Cunningham,DET,2022-10-19,DET vs. ORL,W,35,18,1,10,1,0,3,0.375,0.333,1.0,3,Regular Season
1631121,Bryce McGowens,CHA,2022-10-19,CHA @ SAS,W,4,0,0,0,0,1,0,0.0,0.0,,-7,Regular Season
203200,Justin Holiday,ATL,2022-10-19,ATL vs. HOU,W,19,3,1,3,1,1,0,0.2,0.25,,3,Regular Season
203991,Clint Capela,ATL,2022-10-19,ATL vs. HOU,W,26,2,8,0,0,2,1,0.333,,,-1,Regular Season
203526,Raul Neto,CLE,2022-10-19,CLE @ TOR,L,6,0,1,0,0,0,1,0.0,0.0,,-8,Regular Season
1628378,Donovan Mitchell,CLE,2022-10-19,CLE @ TOR,L,35,31,2,9,2,0,3,0.571,0.25,0.833,10,Regular Season
1629636,Darius Garland,CLE,2022-10-19,CLE @ TOR,L,13,4,1,3,2,1,5,0.25,0.0,,-10,Regular Season
1628984,Devonte' Graham,NOP,2022-10-19,NOP @ BKN,W,15,0,0,2,0,0,0,0.0,0.0,,-4,Regular Season
1630530,Trey Murphy III,NOP,2022-10-19,NOP @ BKN,W,24,16,9,2,0,1,1,0.714,0.667,0.667,4,Regular Season
1629750,Javonte Green,CHI,2022-10-19,CHI @ MIA,W,18,6,3,1,1,0,0,0.5,0.0,1.0,8,Regular Season
1630245,Ayo Dosunmu,CHI,2022-10-19,CHI @ MIA,W,36,17,6,4,2,1,2,0.5,0.5,,15,Regular Season
1626174,Christian Wood,DAL,2022-10-19,DAL @ PHX,L,24,25,8,2,0,1,1,0.6,0.571,0.3,9,Regular Season
1627827,Dorian Finney-Smith,DAL,2022-10-19,DAL @ PHX,L,38,5,3,0,2,0,0,0.5,0.5,,-10,Regular Season
1627750,Jamal Murray,DEN,2022-10-19,DEN @ UTA,L,26,12,2,1,2,0,3,0.385,0.25,1.0,-19,Regular Season
1628432,Davon Reed,DEN,2022-10-19,DEN @ UTA,L,8,0,0,0,0,0,2,,,,-12,Regular Season
1630538,Bones Hyland,DEN,2022-10-19,DEN @ UTA,L,16,10,0,3,0,1,2,0.375,0.25,1.0,-9,Regular Season
201569,Eric Gordon,HOU,2022-10-19,HOU @ ATL,L,29,11,1,4,0,0,1,0.444,0.25,1.0,8,Regular Season
1628981,Bruno Fernando,HOU,2022-10-19,HOU @ ATL,L,25,7,9,7,0,2,0,1.0,,0.5,-1,Regular Season
1629645,Kevin Porter Jr.,HOU,2022-10-19,HOU @ ATL,L,34,21,7,7,2,0,4,0.474,0.6,,-13,Regular Season
203497,Rudy Gobert,MIN,2022-10-19,MIN vs. OKC,W,34,23,16,2,1,1,0,0.667,,0.6,13,Regular Season
1627752,Taurean Prince,MIN,2022-10-19,MIN vs. OKC,W,12,11,3,1,0,0,1,0.8,0.75,,-8,Regular Season
201142,Kevin Durant,BKN,2022-10-19,BKN vs. NOP,L,32,32,3,2,1,4,4,0.524,0.333,0.889,-23,Regular Season
1626220,Royce O'Neale,BKN,2022-10-19,BKN vs. NOP,L,34,10,7,3,3,2,0,0.571,0.667,,-27,Regular Season
1630560,Cam Thomas,BKN,2022-10-19,BKN vs. NOP,L,13,2,0,1,0,0,0,0.25,0.0,,3,Regular Season
203082,Terrence Ross,ORL,2022-10-19,ORL @ DET,L,32,13,4,1,1,0,0,0.417,0.375,0.0,5,Regular Season
1628976,Wendell Carter Jr.,ORL,2022-10-19,ORL @ DET,L,33,11,11,3,1,1,3,0.625,0.5,,0,Regular Season
1630181,R.J. Hampton,ORL,2022-10-19,ORL @ DET,L,11,5,4,2,1,0,0,0.5,1.0,1.0,7,Regular Season
1627741,Buddy Hield,IND,2022-10-19,IND vs. WAS,L,32,16,10,3,0,0,1,0.375,0.364,,0,Regular Season
1630543,Isaiah Jackson,IND,2022-10-19,IND vs. WAS,L,16,3,3,0,0,1,1,0.333,,0.5,-13,Regular Season
203967,Dario Saric,PHX,2022-10-19,PHX vs. DAL,W,2,0,0,0,0,0,0,0.0,,,-8,Regular Season
1629028,Deandre Ayton,PHX,2022-10-19,PHX vs. DAL,W,30,18,10,2,1,0,1,0.727,,0.667,15,Regular Season
203924,Jerami Grant,POR,2022-10-19,POR @ SAC,W,35,23,8,1,2,0,1,0.455,1.0,0.769,7,Regular Season
1629014,Anfernee Simons,POR,2022-10-19,POR @ SAC,W,36,22,3,2,2,0,0,0.409,0.3,0.5,-1,Regular Season
1627734,Domantas Sabonis,SAC,2022-10-19,SAC vs. POR,L,33,13,4,5,1,1,3,0.5,0.0,0.5,7,Regular Season
1630558,Davion Mitchell,SAC,2022-10-19,SAC vs. POR,L,26,2,3,4,0,0,0,0.125,0.0,,-7,Regular Season
1627751,Jakob Poeltl,SAS,2022-10-19,SAS vs. CHA,L,27,14,9,2,0,0,3,0.538,,,-10,Regular Season
1628380,Zach Collins,SAS,2022-10-19,SAS vs. CHA,L,12,1,0,1,1,4,2,0.0,0.0,0.5,-20,Regular Season
1628966,Keita Bates-Diop,SAS,2022-10-19,SAS vs. CHA,L,5,2,0,0,0,0,1,1.0,,,-14,Regular Season
1629640,Keldon Johnson,SAS,2022-10-19,SAS vs. CHA,L,30,20,11,4,2,0,2,0.471,0.429,0.5,-11,Regular Season
1629647,Darius Bazley,OKC,2022-10-19,OKC @ MIN,L,17,7,6,3,0,1,0,0.4,1.0,0.5,-5,Regular Season
1630581,Josh Giddey,OKC,2022-10-19,OKC @ MIN,L,34,14,11,4,0,2,4,0.429,0.286,,3,Regular Season
1630567,Scottie Barnes,TOR,2022-10-19,TOR vs. CLE,W,32,15,3,7,2,1,3,0.5,1.0,,20,Regular Season
1630625,Dalano Banton,TOR,2022-10-19,TOR vs. CLE,W,9,2,1,1,0,1,0,0.0,0.0,1.0,0,Regular Season
1631132,Christian Koloko,TOR,2022-10-19,TOR vs. CLE,W,15,3,6,0,0,1,1,0.25,,0.5,3,Regular Season
201144,Mike Conley,UTA,2022-10-19,UTA vs. DEN,W,32,13,2,8,2,1,3,0.375,0.5,1.0,16,Regular Season
1629020,Jarred Vanderbilt,UTA,2022-10-19,UTA vs. DEN,W,18,7,12,1,1,0,2,0.75,,0.5,10,Regular Season
1630195,Leandro Bolmaro,UTA,2022-10-19,UTA vs. DEN,W,1,0,0,0,0,0,0,,,,4,Regular Season
1630534,Ochai Agbaji,UTA,2022-10-19,UTA vs. DEN,W,1,0,0,0,0,0,0,,,,4,Regular Season
1629723,John Konchar,MEM,2022-10-19,MEM vs. NYK,W,33,12,11,2,2,0,1,0.364,0.444,,6,Regular Season
1626153,Delon Wright,WAS,2022-10-19,WAS @ IND,W,27,8,3,1,2,2,1,0.429,0.333,0.5,-10,Regular Season
1629060,Rui Hachimura,WAS,2022-10-19,WAS @ IND,W,24,7,5,0,0,1,3,0.429,1.0,,-6,Regular Season
1629655,Daniel Gafford,WAS,2022-10-19,WAS @ IND,W,16,12,7,0,1,1,2,0.75,,,-2,Regular Season
1630166,Deni Avdija,WAS,2022-10-19,WAS @ IND,W,8,4,0,0,0,0,0,1.0,,1.0,14,Regular Season
202711,Bojan Bogdanovic,DET,2022-10-19,DET vs. ORL,W,35,24,5,2,1,0,1,0.5,0.6,1.0,6,Regular Season
1630208,Nick Richards,CHA,2022-10-19,CHA @ SAS,W,21,19,10,0,0,0,0,0.538,,0.714,28,Regular Season
1630539,Kai Jones,CHA,2022-10-19,CHA @ SAS,W,4,3,0,0,0,0,0,1.0,1.0,,-7,Regular Season
1630547,James Bouknight,CHA,2022-10-19,CHA @ SAS,W,14,0,2,1,0,0,0,0.0,0.0,,-2,Regular Season
1628988,Aaron Holiday,ATL,2022-10-19,ATL vs. HOU,W,18,5,0,1,3,0,2,0.4,0.5,,-6,Regular Season
1630168,Onyeka Okongwu,ATL,2022-10-19,ATL vs. HOU,W,21,13,9,0,0,0,0,0.75,,0.333,8,Regular Season
201609,Goran Dragic,CHI,2022-10-19,CHI @ MIA,W,19,12,0,2,2,0,1,0.5,0.8,0.0,-9,Regular Season
201942,DeMar DeRozan,CHI,2022-10-19,CHI @ MIA,W,36,37,6,9,2,1,1,0.636,0.667,0.636,13,Regular Season
